ID;Name;Table;DataType;DataCategory;Description;IsHidden;IsUnique;IsKey;IsNullable;Alignment;SummarizeBy;ColumnStorage;Type;SourceColumn;Expression;FormatString;IsAvailableInMDX;SortByColumn;GroupingBehavior;SourceProviderType;DisplayFolder;AlternateOf;LineageTag
556655;"OidServicio";"PROMEDIO_ESTANCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (556618)$OidServicio (556655)";"Data";"OidServicio";"";"0";True;"";"GroupOnValue";"";"";"";"b460e2b1-840a-4ebd-85da-3eea63a3ae7a"
556656;"FECHA_SALIDA_SERV";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA SALIDA SERV (556656)";"Data";"FECHA_SALIDA_SERV";"";"General Date";True;"";"GroupOnValue";"";"";"";"cfb6d5a6-5cf6-4391-b0e0-d97339600cfe"
556664;"FECHA";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA (556664)";"Data";"FECHA";"";"General Date";True;"";"GroupOnValue";"";"";"";"1d0305a5-74f4-4926-8e12-084615e10e29"
556672;"FECHA_INGRESO";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA INGRESO (556672)";"Data";"FECHA_INGRESO";"";"General Date";True;"";"GroupOnValue";"";"";"";"464adaa8-e19e-4a73-bfc4-d0c9de0f8606"
556680;"VECES";"PROMEDIO_ESTANCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (556618)$VECES (556680)";"Data";"VECES";"";"0";True;"";"GroupOnValue";"";"";"";"fb2643c9-12a8-49b3-a1a3-c3d23bd1a631"
556681;"FECHA_INGRESO_SERVICIO";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA INGRESO SERVICIO (556681)";"Data";"FECHA_INGRESO_SERVICIO";"";"General Date";True;"";"GroupOnValue";"";"";"";"f913c7f9-8437-4991-8ca9-8ec5a04f900d"
556689;"FECHA_EGR";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA EGR (556689)";"Data";"FECHA_EGR";"";"General Date";True;"";"GroupOnValue";"";"";"";"cc0df7d5-3897-4e1e-b393-4915479b9004"
556697;"TIPO_SALIDA";"PROMEDIO_ESTANCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$TIPO SALIDA (556697)";"Data";"TIPO_SALIDA";"";"";True;"";"GroupOnValue";"";"";"";"0f3cd083-f28a-463b-85a0-4717f574cd46"
556698;"HSUNOMBRE";"PROMEDIO_ESTANCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$HSUNOMBRE (556698)";"Data";"HSUNOMBRE";"";"";True;"";"GroupOnValue";"";"";"";"7fedb8a2-1d70-41d4-baf6-0a23e154191c"
556699;"DIAS_HOSPI";"PROMEDIO_ESTANCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (556618)$DIAS HOSPI (556699)";"Data";"DIAS_HOSPI";"";"0";True;"";"GroupOnValue";"";"";"";"c88f2d81-ad2d-4527-9f1d-554d1d50371e"
556700;"FECHA_EGRESO";"PROMEDIO_ESTANCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$FECHA EGRESO (556700)";"Data";"FECHA_EGRESO";"";"General Date";True;"";"GroupOnValue";"";"";"";"0c19308c-c27a-4af2-bcf3-ba6230231ef1"
582373;"ADNEGRESO";"PROMEDIO_ESTANCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (556618)$ADNEGRESO (582373)";"Data";"ADNEGRESO";"";"0";True;"";"GroupOnValue";"";"";"";"be837ee9-dc54-464e-8ea1-74f573b21158"
666947;"OID_ASEGURADORA";"PROMEDIO_ESTANCIA";"Integer";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (556618)$OID ASEGURADORA (666947)";"Data";"OID_ASEGURADORA";"";"0";True;"";"GroupOnValue";"";"";"";"5374e85e-ba55-434d-a9f1-07345b9395b4"
556622;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556622)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556657;"Date";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$Date (556657)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"5b35c0d4-beb6-44fb-a62f-09d839815921"
556658;"AÑO";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$Año (556658)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"112a3c77-cdcf-4e71-956f-b95086e1b636"
556659;"NroMes";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$NroMes (556659)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"4482a895-f840-46b3-a7e4-273cb02cba77"
556660;"MES";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$Mes (556660)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"2f02a9d1-056c-43ad-ba31-7b13a60c9fc6"
556661;"NroTrimestre";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$NroTrimestre (556661)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"2b1877d5-0fbe-4a62-a489-c57b85a618d8"
556662;"Trimestre";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$Trimestre (556662)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"c23176b1-c295-49df-b5be-f0e25b35218d"
556663;"Día";"LocalDateTable_c6c9bc76-e106-4d6a-93bd-b53a0b8d66a9";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable c6c9bc76 e106 4d6a 93bd b53a0b8d66a9 (556621)$Día (556663)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"faa33237-3dd9-47a8-a646-d9502c692df7"
556625;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556625)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556665;"Date";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$Date (556665)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"fa3c5537-28a7-48ab-b61f-5e2b0a2e04c6"
556666;"AÑO";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$Año (556666)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"fa4c56f6-a916-444c-971c-35d3596bc54a"
556667;"NroMes";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$NroMes (556667)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"b2c31ec1-ef4b-4335-9a44-35d78f26ccb9"
556668;"MES";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$Mes (556668)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"3736fcf2-b544-4fb4-bcd6-f2928ad96f88"
556669;"NroTrimestre";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$NroTrimestre (556669)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"fea26ed1-7438-41d1-bedb-179f64b5e638"
556670;"Trimestre";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$Trimestre (556670)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"de6f6059-9396-4ed4-903e-e4103c76a164"
556671;"Día";"LocalDateTable_0741051d-a784-47a4-a41e-32116358492e";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 0741051d a784 47a4 a41e 32116358492e (556624)$Día (556671)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"588c80b3-b3d3-43f7-b351-01a31d931755"
556628;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556628)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556673;"Date";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$Date (556673)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"7ca4d3f0-8af6-4d9f-bbf2-14cdb750d938"
556674;"AÑO";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$Año (556674)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"39f0cbec-d011-4555-934d-2af494cef0e5"
556675;"NroMes";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$NroMes (556675)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"d7ca184e-9682-4481-9028-32dc9631b57e"
556676;"MES";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$Mes (556676)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"bdafa4e1-e7b6-4d50-8660-0222ca3ce201"
556677;"NroTrimestre";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$NroTrimestre (556677)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"372472bd-2ef2-43d4-b37b-412a980977f2"
556678;"Trimestre";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$Trimestre (556678)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"04921cdf-b145-4c6f-a7e5-5150bfe6c745"
556679;"Día";"LocalDateTable_60d9e697-45c6-4cc8-ab9a-cb3de2ea0daf";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 60d9e697 45c6 4cc8 ab9a cb3de2ea0daf (556627)$Día (556679)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"85fe4034-9c45-49e2-afae-f288876bbebc"
556631;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556631)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556682;"Date";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$Date (556682)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"51f7a8d1-3d56-40eb-826f-ff4f02882890"
556683;"AÑO";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$Año (556683)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"018b194b-1ec4-4c0d-a708-709929a1946a"
556684;"NroMes";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$NroMes (556684)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"5e0c178a-a996-4c7d-9eb8-9f31eb64d656"
556685;"MES";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$Mes (556685)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"1758622c-d5ff-401f-a1a1-afb339b4a252"
556686;"NroTrimestre";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$NroTrimestre (556686)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"4101da21-b686-4e43-a07a-7ae33080832c"
556687;"Trimestre";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$Trimestre (556687)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"b18e7153-80d6-4961-bd11-3c1211e8091e"
556688;"Día";"LocalDateTable_9e7a955a-4e14-4e00-9136-e0e15351d8c7";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 9e7a955a 4e14 4e00 9136 e0e15351d8c7 (556630)$Día (556688)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"c10956dd-3ad1-4a6b-9872-5e2113940fbc"
556634;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556634)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556690;"Date";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$Date (556690)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"b5323e30-6742-4c22-80fb-351ba9b2ed4c"
556691;"AÑO";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$Año (556691)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"604f72aa-b079-4c1d-a632-ddfe5e520d01"
556692;"NroMes";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$NroMes (556692)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"44cf2a12-c92b-4b19-b5bd-2da58464dd77"
556693;"MES";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$Mes (556693)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"5bf0a0bc-7a4f-4c77-ab83-9a0e83b81eae"
556694;"NroTrimestre";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$NroTrimestre (556694)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"6e6d737a-2e3b-4017-ac68-b6afd0e0a658"
556695;"Trimestre";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$Trimestre (556695)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"0c133c34-58f2-46d6-b3d2-d2df2931cb11"
556696;"Día";"LocalDateTable_7c4ea561-fccc-4d3c-8855-11f8d20177f3";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 7c4ea561 fccc 4d3c 8855 11f8d20177f3 (556633)$Día (556696)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"983e81fb-3ca4-4d14-9ff8-2f1c98596da2"
556637;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (556637)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
556701;"Date";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$Date (556701)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"458c7e45-e9a0-45e4-91ae-8947d6831122"
556702;"AÑO";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$Año (556702)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"a0f6a8c2-8eb7-46ce-9f90-ed0889eb37df"
556703;"NroMes";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$NroMes (556703)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"96801b8d-1171-456f-9b60-a6b18fbdb696"
556704;"MES";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$Mes (556704)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"84ff58be-547a-49bf-b73a-df29dc41c301"
556705;"NroTrimestre";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$NroTrimestre (556705)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"9f8300e0-c8ee-4985-9f07-37580f037f92"
556706;"Trimestre";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$Trimestre (556706)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"52e37e03-2ac6-4ba1-b07a-e5960d4f7733"
556707;"Día";"LocalDateTable_92dd464b-e2e7-4f9b-a8ec-56b51a2e0577";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 92dd464b e2e7 4f9b a8ec 56b51a2e0577 (556636)$Día (556707)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"46b8977b-6ce0-476a-ba89-10408c1cb9f0"
560664;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"CAMAS";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (560663)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (560664)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
560666;"OID";"CAMAS";"Integer";"Regular";"";False;True;False;False;"Default";"None";"Consulta1 (560663)$OID (560666)";"Data";"OID";"";"0";True;"";"GroupOnValue";"";"";"";"bda025be-a2cf-460c-87ea-20ab07e686eb"
560667;"HCACODIGO";"CAMAS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (560663)$HCACODIGO (560667)";"Data";"HCACODIGO";"";"";True;"";"GroupOnValue";"";"";"";"1afae174-73c4-47a9-9fa7-15ff8c4a1c69"
560668;"HCANOMBRE";"CAMAS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (560663)$HCANOMBRE (560668)";"Data";"HCANOMBRE";"";"";True;"";"GroupOnValue";"";"";"";"fac16278-e7db-4e98-b8a7-fce3e822af75"
560669;"HPNSUBGRU";"CAMAS";"Integer";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (560663)$HPNSUBGRU (560669)";"Data";"HPNSUBGRU";"";"0";True;"";"GroupOnValue";"";"";"";"f8c594d1-7030-4722-ad91-1a0942088ed1"
560670;"adningreso";"CAMAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (560663)$ADNINGRESO (560670)";"Data";"adningreso";"";"0";True;"";"GroupOnValue";"";"";"";"cc6ed82d-1a28-43f3-b936-1a5cc0cfd5be"
560671;"HCAESTADO";"CAMAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (560663)$HCAESTADO (560671)";"Data";"HCAESTADO";"";"0";True;"";"GroupOnValue";"";"";"";"aecc9bee-6c5e-4aec-8e69-0109fd778d47"
561703;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"SERVICIO";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (561702)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (561703)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
561705;"OID";"SERVICIO";"Integer";"Regular";"";False;True;False;False;"Default";"None";"Consulta1 (561702)$OID (561705)";"Data";"OID";"";"0";True;"";"GroupOnValue";"";"";"";"6ba403ea-adde-43ed-bafc-c484fd082df1"
561706;"HSUCODIGO";"SERVICIO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (561702)$HSUCODIGO (561706)";"Data";"HSUCODIGO";"";"";True;"";"GroupOnValue";"";"";"";"70a475a5-45b4-4d72-b87f-050c2de3e539"
561707;"HSUNOMBRE";"SERVICIO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (561702)$HSUNOMBRE (561707)";"Data";"HSUNOMBRE";"";"";True;"";"GroupOnValue";"";"";"";"6aea7850-73d9-4ae8-8072-26bbc7a2d038"
561708;"GENARESER";"SERVICIO";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (561702)$GENARESER (561708)";"Data";"GENARESER";"";"0";True;"";"GroupOnValue";"";"";"";"65282d39-24f7-48dd-b81f-1cc715413ae6"
599745;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"PARTOS_DRIVE";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Hoja1 (599744)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (599745)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
